Device,N_Sweeps,Mean_Intra_Distance,Std_Intra_Distance,Max_Intra_Distance,First_Last_Distance,Drift_Per_Sweep
168,5,4.651023398517703,3.15756364443074,9.171937822041112,9.171937822041107,2.2929844555102767
169,5,0.9997545249883519,0.5907840961039155,1.662492110289627,1.6624921102896277,0.41562302757240693
17,5,1.051384325008399,0.9910815558717029,2.3890631721291316,2.389063172129131,0.5972657930322828
170,5,2.417176365946784,1.2816364475999489,4.695575929968032,4.695575929968031,1.1738939824920078
171,5,1.4665867923797407,0.8034681854268702,2.8959225216161237,2.8959225216161326,0.7239806304040332
172,5,1.3873754479353377,0.7233030175876421,2.3728282940182455,2.372828294018242,0.5932070735045605
173,5,0.6180359833918152,0.2639033296603013,1.0759343254546128,0.8092327674942325,0.2023081918735581
174,5,1.0547762102776341,0.46196999693925633,2.0549301495460464,2.0549301495460495,0.5137325373865124
175,5,1.1761807072332835,0.6583519407694018,1.9353089396445655,0.4433844732589993,0.11084611831474983
176,5,1.6231388666259523,0.8351593533600158,3.2293650107748193,3.229365010774823,0.8073412526937057
177,5,2.6851000574412653,1.6759955739386192,4.771077590047187,4.537078115232703,1.1342695288081757
178,5,1.1724984844127904,0.5443477656168253,2.2689992795318665,0.6556331777720618,0.16390829444301544
179,5,1.3929328402920675,1.154520388459102,2.8254813970714467,2.7838548955881466,0.6959637238970366
18,5,1.2730116810235685,0.6844883348004747,2.4456930519721287,0.9456090832008396,0.2364022708002099
180,5,1.5555376853905327,1.06436734441693,3.294153918200631,2.889418683093248,0.722354670773312
181,5,0.8901636635315049,0.40972831098130746,1.743895067428205,1.4482787614382973,0.3620696903595743
182,5,2.0092215024079803,1.1206612514793637,3.842438613344017,3.813831236137304,0.953457809034326
183,5,0.6760243627655865,0.3996768430713879,1.2105348097562363,1.2105348097562356,0.3026337024390589
184,5,1.364468291212906,0.7311972698556995,2.9638851375023805,2.963885137502379,0.7409712843755948
185,5,1.1525708526543939,0.7354784046557502,2.341816028589417,2.3418160285894185,0.5854540071473546
186,5,1.4652351400294183,1.2648149147680352,3.2225541207228314,2.9688388516969613,0.7422097129242403
187,5,0.8375975284121772,0.37163142995333953,1.4352006176748904,0.5985600676070997,0.14964001690177492
188,5,2.5500084342830807,1.3268948934823286,5.454482692103968,5.45448269210397,1.3636206730259925
189,5,0.7049523875256495,0.2645223433988853,1.2668358332831622,0.7374753847429428,0.1843688461857357
19,5,1.7760245975154452,0.9625380854220531,3.5092594429608464,3.5092594429608464,0.8773148607402116
190,5,1.9067747335353111,1.3422792308172782,3.866391155074677,3.6208215114614375,0.9052053778653594
